basinid	basin_name	continent	ocean	mouth_lon	mouth_lat	basin_area	runoff	din_yld	dip_yld	don_yld	dop_yld	doc_yld	pn_yld	pp_yld	poc_yld	tss_yld	din_load	dip_load	don_load	dop_load	doc_load	pn_load	pp_load	poc_load	tss_load	nat_DSi(kg Si/km2)	DSi_Ddip(kg_Si/km2)	DSi_Dsed(kg_Si/km2)	DSI_nat(kg_Si)	DSI_dip(kg_Si)	DSI_sed(kg_Si)
4275	GHAASBasin4275	North_America	Arctic_Ocean	-124.75	69.75	2190.4	149.3	2.0	0.8	40.9	2.0	637.7	62.5	18.0	387.6	9.7	4	2	90	4	1397	135	39	838	21001	66.1756036419	66.1756036419	66.1756036419	143111.366921	143111.366921	143111.366921
4276	GHAASBasin4276	North_America	Arctic_Ocean	-145.25	69.75	2190.4	78.6	9.0	0.2	20.8	1.0	649.5	96.4	35.1	757.6	154.7	20	0	46	2	1423	208	76	1638	334470	-9999	-9999	-9999	0	0	0
4277	GHAASBasin4277	Asia	Arctic_Ocean	175.75	69.75	2190.4	200.8	22.1	1.4	55.8	2.7	844.9	121.7	35.8	771.6	33.7	48	3	122	6	1851	263	77	1669	72888	178.801078713	178.801078713	178.801078713	386675.230348	386675.230348	386675.230348
4278	GHAASBasin4278	Asia	Arctic_Ocean	174.25	69.75	2190.4	183.6	19.9	1.2	50.8	2.5	775.8	82.3	23.7	511.6	13.9	44	3	111	5	1699	178	51	1106	30140	108.63818169	108.63818169	108.63818169	234940.942369	234940.942369	234940.942369
4279	GHAASBasin4279	Asia	Arctic_Ocean	173.75	69.75	2190.4	180.0	21.3	1.1	49.7	2.4	761.7	90.6	26.2	566.2	18.0	47	2	109	5	1668	196	57	1224	39033	103.263429841	103.263429841	103.263429841	223317.503493	223317.503493	223317.503493
4280	GHAASBasin4280	Asia	Arctic_Ocean	173.25	69.75	2190.4	177.3	19.1	1.1	49.0	2.4	750.8	89.5	26.0	559.8	17.9	42	2	107	5	1645	194	56	1211	38801	108.673395919	108.673395919	108.673395919	235017.096665	235017.096665	235017.096665
4281	GHAASBasin4281	Asia	Arctic_Ocean	172.75	69.75	2190.4	175.7	27.8	1.2	48.6	2.4	744.4	113.9	33.8	728.0	36.7	61	3	107	5	1631	246	73	1574	79342	107.050521704	107.050521704	107.050521704	231507.468728	231507.468728	231507.468728
4282	GHAASBasin4282	Asia	Arctic_Ocean	167.75	69.75	2215.6	133.4	14.1	0.6	36.3	1.7	572.7	78.2	22.9	494.3	20.3	31	1	80	4	1269	169	50	1069	43907	-9999	-9999	-9999	0	0	0
4283	GHAASBasin4283	North_America	Arctic_Ocean	-114.25	69.25	2165.2	65.7	5.0	0.2	17.3	0.8	292.3	38.5	11.3	243.6	10.0	11	0	37	2	633	83	24	527	21648	23.3553107898	23.3553107898	23.3553107898	50508.1974029	50508.1974029	50508.1974029
4284	GHAASBasin4284	Europe	Land	47.25	45.75	2157.1	0.1	0.0	3.3	4.1	0.5	0.0	0.0	0.0	0.0	6.2	0	7	9	1	0	0	0	0	0	65.1372379965	65.1372379965	65.1372379965	140338.179264	140338.179264	140338.179264
4285	GHAASBasin4285	North_America	Atlantic_Ocean	-60.25	45.75	2157.1	1076.3	337.7	19.3	329.1	17.8	4296.9	171.6	48.6	1046.6	11.4	728	42	710	38	9269	370	105	2255	24648	4159.12522239	4159.12522239	4159.12522239	8960835.29164	8960835.29164	8960835.29164
4286	GHAASBasin4286	Oceania	Pacific_Ocean	167.25	-45.75	2157.1	2986.6	363.8	30.2	951.9	53.3	10979.7	2614.3	883.5	18939.7	2787.8	785	65	2053	115	23684	5633	1903	40806	6006420	15944.8183903	15944.8183903	15944.8183903	34353111.2219	34353111.2219	34353111.2219
4287	GHAASBasin4287	Oceania	Pacific_Ocean	166.75	-45.75	2157.1	3470.1	289.7	24.5	1111.5	62.9	12661.7	2900.9	949.9	20361.4	2521.4	625	53	2398	136	27312	6250	2047	43869	5432330	17638.4438918	17638.4438918	17638.4438918	38002027.3649	38002027.3649	38002027.3649
4288	GHAASBasin4288	Oceania	Pacific_Ocean	170.25	-45.75	2157.1	277.5	465.9	12.0	89.7	5.2	1148.7	134.9	39.1	842.1	25.6	1005	26	194	11	2478	291	84	1814	55166	2395.99852068	2395.99852068	2395.99852068	5162178.8128	5162178.8128	5162178.8128
4289	GHAASBasin4289	North_America	Atlantic_Ocean	-61.75	45.75	2157.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	1166.34738318	1166.34738318	1166.34738318	2512895.43706	2512895.43706	2512895.43706
4290	GHAASBasin4290	North_America	Atlantic_Ocean	-65.25	45.75	2157.1	895.5	284.3	17.2	272.3	14.7	3496.4	176.2	50.0	1077.1	13.6	613	37	587	32	7542	380	108	2321	29310	2314.29982927	2314.29982927	2314.29982927	4986158.98217	4986158.98217	4986158.98217
4291	GHAASBasin4291	Asia	Land	58.25	45.75	2157.1	0.1	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	8.6	0	0	0	0	0	0	0	0	0	19.3694114114	19.3694114114	19.3694114114	41731.3968858	41731.3968858	41731.3968858
4292	GHAASBasin4292	North_America	Pacific_Ocean	-123.75	45.75	2157.1	1139.2	456.0	18.8	347.7	18.8	4394.9	751.2	224.1	4815.1	253.3	984	41	750	40	9480	1618	483	10374	545687	8185.84349346	8185.84349346	8185.84349346	17636399.8067	17636399.8067	17636399.8067
4293	GHAASBasin4293	South_America	Atlantic_Ocean	-67.75	-45.75	2157.1	0.1	0.0	3.1	3.7	0.4	0.0	0.0	0.0	0.0	15.7	0	7	8	1	0	0	0	0	0	-9999	-9999	-9999	0	0	0
4294	GHAASBasin4294	Asia	Arctic_Ocean	107.25	76.75	2204.3	152.1	18.2	0.8	41.7	2.0	648.7	103.4	30.9	665.5	37.2	40	2	92	4	1430	222	66	1430	79917	106.402224761	106.402224761	106.402224761	228690.306892	228690.306892	228690.306892
4296	GHAASBasin4296	North_America	Arctic_Ocean	-53.75	69.75	2139.9	344.7	2.9	3.7	98.4	5.0	1411.7	264.3	81.8	1761.1	147.7	6	8	211	11	3021	565	175	3764	315799	878.886864695	878.886864695	878.886864695	1878532.69847	1878532.69847	1878532.69847
4297	GHAASBasin4297	North_America	Arctic_Ocean	-115.25	69.75	2139.9	141.2	4.8	0.7	38.5	1.9	605.3	60.0	17.2	372.3	9.5	10	1	82	4	1295	128	37	796	20314	28.804450609	28.804450609	28.804450609	61566.6299088	61566.6299088	61566.6299088
4298	GHAASBasin4298	Asia	Arctic_Ocean	170.75	69.75	2139.9	157.1	21.7	0.9	43.2	2.1	669.3	116.0	35.4	762.5	55.6	46	2	92	4	1432	248	76	1630	118748	133.688632829	133.688632829	133.688632829	285746.070707	285746.070707	285746.070707
4299	GHAASBasin4299	North_America	Arctic_Ocean	-54.75	69.75	2139.9	297.7	2.9	2.8	84.3	4.2	1228.3	61.3	17.4	375.0	4.9	6	6	180	9	2628	131	37	802	10465	-9999	-9999	-9999	0	0	0
4300	GHAASBasin4300	Asia	Land	58.25	46.25	2137.7	0.1	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	35.1	0	1	1	0	0	0	0	0	0	26.8303673249	26.8303673249	26.8303673249	57285.5199049	57285.5199049	57285.5199049
4301	GHAASBasin4301	Europe	Land	47.75	46.25	2137.7	0.1	0.0	16.6	20.2	2.4	0.0	0.0	0.0	0.0	6.2	0	36	43	5	0	0	0	0	0	-9999	-9999	-9999	0	0	0
4302	GHAASBasin4302	South_America	Pacific_Ocean	-74.25	-46.25	2137.7	1263.2	362.0	18.2	385.0	20.7	5002.8	732.0	215.1	4622.1	185.8	774	39	823	44	10694	1563	459	9869	396610	6569.54712144	6569.54712144	6569.54712144	14026640.7028	14026640.7028	14026640.7028
4303	GHAASBasin4303	Oceania	Pacific_Ocean	169.25	-46.25	2137.7	678.7	734.1	11.5	201.9	10.6	2686.8	130.6	37.0	798.0	9.9	1569	25	432	23	5744	279	79	1704	21178	2040.14815266	2040.14815266	2040.14815266	4355920.52067	4355920.52067	4355920.52067
4304	GHAASBasin4304	Asia	Land	58.75	46.25	2137.7	0.1	0.0	0.4	0.5	0.1	0.0	0.0	0.0	0.0	35.1	0	1	1	0	0	0	0	0	0	24.4637023153	24.4637023153	24.4637023153	52232.4532108	52232.4532108	52232.4532108
4305	GHAASBasin4305	Europe	Mediterranean+Black_Sea	32.75	46.25	2137.7	10.1	35.4	11.6	16.4	1.8	52.9	8.4	2.7	59.2	7.4	76	25	35	4	113	18	6	126	15721	140.788887839	140.788887839	140.788887839	300598.368223	300598.368223	300598.368223
4306	GHAASBasin4306	North_America	Atlantic_Ocean	-62.75	46.25	2137.7	610.0	787.1	30.2	199.5	11.8	2451.7	101.8	28.8	621.4	7.0	1683	65	426	25	5241	217	62	1327	14952	1644.16556949	1644.16556949	1644.16556949	3510458.06854	3510458.06854	3510458.06854
4307	GHAASBasin4307	Asia	Pacific_Ocean	142.25	46.25	2137.7	568.2	81.7	8.2	166.4	8.6	2269.4	315.4	92.2	1984.9	74.0	175	18	356	18	4851	673	197	4238	157989	992.064716227	992.064716227	992.064716227	2118157.47284	2118157.47284	2118157.47284
4308	GHAASBasin4308	Oceania	Pacific_Ocean	166.75	-46.25	2137.7	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	4248.20237774	4248.20237774	4248.20237774	9070337.31304	9070337.31304	9070337.31304
4309	GHAASBasin4309	South_America	Pacific_Ocean	-74.75	-46.25	2137.7	1225.1	347.5	17.9	372.9	20.1	4836.5	888.0	270.2	5804.5	397.4	743	38	797	43	10339	1896	577	12393	848478	11233.214501	11233.214501	11233.214501	23984037.3819	23984037.3819	23984037.3819
4311	GHAASBasin4311	North_America	Arctic_Ocean	-73.25	79.75	1100.2	187.8	0.0	1.2	52.0	2.5	793.0	153.0	48.9	1054.2	115.8	0	1	57	3	872	168	54	1158	127271	49.4493509882	49.4493509882	49.4493509882	54334.9492888	54334.9492888	54334.9492888
4312	GHAASBasin4312	Europe	Atlantic_Ocean	-1.25	46.75	2118.1	184.1	927.0	44.5	112.8	7.8	778.1	56.5	16.1	347.6	6.3	1964	94	239	17	1648	120	34	735	13322	833.157898457	833.157898457	833.157898457	1762628.93162	1762628.93162	1762628.93162
4313	GHAASBasin4313	North_America	Atlantic_Ocean	-64.75	46.75	2118.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	1531.91845401	1531.91845401	1531.91845401	3240926.83144	3240926.83144	3240926.83144
4314	GHAASBasin4314	North_America	Atlantic_Ocean	-70.75	46.75	2118.1	625.9	749.2	22.6	198.0	17.0	2488.0	25.0	7.1	153.1	2.0	1587	48	419	36	5270	53	15	324	4165	2234.72979743	2234.72979743	2234.72979743	4727794.57845	4727794.57845	4727794.57845
4315	GHAASBasin4315	Oceania	Pacific_Ocean	167.75	-46.75	2118.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	2513.89053886	2513.89053886	2513.89053886	5318387.07037	5318387.07037	5318387.07037
4316	GHAASBasin4316	Asia	Pacific_Ocean	142.75	46.75	2118.1	537.6	170.9	52.7	211.9	14.6	2153.2	338.4	100.1	2155.1	102.0	362	112	449	31	4561	716	212	4559	215768	2896.15678353	2896.15678353	2896.15678353	6127109.57507	6127109.57507	6127109.57507
4317	GHAASBasin4317	Europe	Mediterranean+Black_Sea	30.75	46.75	2118.1	5.5	161.6	43.8	54.5	6.3	28.6	5.9	2.1	46.1	9.0	342	93	115	13	61	13	4	97	19038	171.300296013	171.300296013	171.300296013	362402.923034	362402.923034	362402.923034
4318	GHAASBasin4318	North_America	Atlantic_Ocean	-60.75	46.75	2118.1	1183.1	1081.7	55.6	395.5	24.0	4555.5	541.5	156.7	3370.2	94.4	2291	118	838	51	9649	1146	332	7130	199742	3605.52874671	3605.52874671	3605.52874671	7627856.96988	7627856.96988	7627856.96988
4319	GHAASBasin4319	North_America	Atlantic_Ocean	-70.25	46.75	2118.1	644.5	290.5	10.7	191.3	10.0	2558.1	25.4	7.2	155.0	2.0	615	23	405	21	5418	54	15	328	4165	2066.59049478	2066.59049478	2066.59049478	4372079.05329	4372079.05329	4372079.05329
4320	GHAASBasin4320	Asia	Pacific_Ocean	143.25	46.75	2118.1	493.5	83.1	6.6	143.4	7.4	1985.1	182.7	52.4	1128.9	24.6	176	14	304	16	4205	387	111	2388	52128	1436.82161359	1436.82161359	1436.82161359	3039739.94651	3039739.94651	3039739.94651
4321	GHAASBasin4321	Asia	Pacific_Ocean	142.25	46.75	2118.1	558.0	103.4	8.4	163.8	8.5	2230.8	283.6	82.4	1774.4	57.5	219	18	347	18	4725	600	174	3754	121675	2119.78342365	2119.78342365	2119.78342365	4484614.01881	4484614.01881	4484614.01881
4322	GHAASBasin4322	Europe	Atlantic_Ocean	-1.75	46.75	2118.1	185.5	642.1	42.5	109.3	7.9	858.7	55.1	15.7	338.7	6.0	1360	90	232	17	1819	117	33	717	12601	896.533762411	896.533762411	896.533762411	1896706.91562	1896706.91562	1896706.91562
4323	GHAASBasin4323	North_America	Atlantic_Ocean	-53.25	46.75	2118.1	1254.8	844.0	57.1	420.5	25.9	7043.3	206.1	58.4	1257.8	14.0	1788	121	891	55	14918	436	124	2661	29671	2936.59785445	2936.59785445	2936.59785445	6212666.70867	6212666.70867	6212666.70867
4324	GHAASBasin4324	North_America	Arctic_Ocean	-94.25	69.75	2089.2	143.4	10.7	0.7	39.2	1.9	616.5	48.5	13.9	299.3	6.0	22	2	82	4	1288	103	29	632	12601	33.4665232365	33.4665232365	33.4665232365	70684.6470075	70684.6470075	70684.6470075
4325	GHAASBasin4325	North_America	Arctic_Ocean	-94.75	69.75	2089.2	135.7	9.4	0.6	37.0	1.8	582.1	49.6	14.2	306.1	6.6	20	1	77	4	1216	105	30	646	13929	29.1294816391	29.1294816391	29.1294816391	61524.3810246	61524.3810246	61524.3810246
4326	GHAASBasin4326	North_America	Arctic_Ocean	-106.25	69.75	2089.2	116.5	2.7	0.5	31.5	1.5	510.7	50.4	14.5	312.8	8.2	6	1	66	3	1067	106	31	661	17218	18.4476855355	18.4476855355	18.4476855355	38963.3584274	38963.3584274	38963.3584274
4327	GHAASBasin4327	North_America	Arctic_Ocean	-149.25	70.25	2139.9	76.3	4.9	0.2	20.2	0.9	866.6	48.3	14.2	307.7	14.7	10	0	43	2	1855	102	30	650	31010	34.5984555628	34.5984555628	34.5984555628	73075.4013849	73075.4013849	73075.4013849
4328	GHAASBasin4328	North_America	Arctic_Ocean	-127.25	70.25	2139.9	111.5	1.5	0.4	30.1	1.4	483.3	76.1	22.7	490.6	28.2	3	1	64	3	1034	161	48	1036	59458	21.2371255705	21.2371255705	21.2371255705	44854.9349987	44854.9349987	44854.9349987
4329	GHAASBasin4329	Europe	Arctic_Ocean	22.75	70.25	2139.9	774.7	83.4	11.8	230.2	12.1	3073.1	560.2	170.2	3660.1	249.1	178	25	493	26	6576	1183	360	7730	526188	1864.61438487	1864.61438487	1864.61438487	3938252.22502	3938252.22502	3938252.22502
4330	GHAASBasin4330	Europe	Arctic_Ocean	21.75	70.25	2139.9	363.2	48.2	4.1	104.2	5.3	1485.3	303.9	98.3	2115.8	249.3	103	9	223	11	3178	642	208	4469	526525	1569.21512378	1569.21512378	1569.21512378	3314339.41672	3314339.41672	3314339.41672
4331	GHAASBasin4331	North_America	Arctic_Ocean	-161.75	70.25	2139.9	102.8	3.2	0.4	27.6	1.3	1000.6	41.6	11.9	257.5	6.2	7	1	59	3	2141	88	25	544	13072	-9999	-9999	-9999	0	0	0
4332	GHAASBasin4332	Asia	Arctic_Ocean	75.75	69.75	2089.2	305.9	50.3	3.0	86.8	4.3	1260.3	81.2	23.1	498.0	7.9	105	6	181	9	2633	171	49	1052	16760	757.323751388	757.323751388	757.323751388	1599543.56952	1599543.56952	1599543.56952
4333	GHAASBasin4333	North_America	Arctic_Ocean	-76.25	69.75	2063.8	208.4	18.2	1.5	58.0	2.9	889.4	87.1	25.0	540.0	13.5	38	3	120	6	1835	184	53	1141	28516	72.8475360641	72.8475360641	72.8475360641	153861.28806	153861.28806	153861.28806
4334	GHAASBasin4334	North_America	Arctic_Ocean	-106.75	69.75	2089.2	112.4	3.0	0.4	30.3	1.4	488.5	50.4	14.5	313.6	8.6	6	1	63	3	1021	106	31	662	18090	16.499749593	16.499749593	16.499749593	34849.1227324	34849.1227324	34849.1227324
4335	GHAASBasin4335	North_America	Arctic_Ocean	-90.25	77.25	2151.8	97.1	1.9	0.3	26.0	1.2	423.7	219.9	78.9	1698.9	327.0	4	1	56	3	912	461	165	3562	685681	20.8426639835	20.8426639835	20.8426639835	43702.898862	43702.898862	43702.898862
4336	GHAASBasin4336	North_America	Arctic_Ocean	-82.75	76.75	2073.0	182.2	15.3	1.1	50.4	2.5	770.3	208.4	75.7	1629.7	327.0	32	2	104	5	1597	437	159	3417	685681	97.0819922347	97.0819922347	97.0819922347	203561.526075	203561.526075	203561.526075
4337	GHAASBasin4337	Asia	Land	53.25	47.25	2098.4	0.1	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	8.3	0	0	0	0	0	0	0	0	0	30.4915854346	30.4915854346	30.4915854346	63907.3109242	63907.3109242	63907.3109242
4338	GHAASBasin4338	Europe	Mediterranean+Black_Sea	37.25	47.25	2098.4	32.3	190.4	11.8	23.2	2.1	148.8	19.9	5.8	126.2	5.7	400	25	49	4	312	42	12	265	11949	244.769644859	244.769644859	244.769644859	513012.674672	513012.674672	513012.674672
4339	GHAASBasin4339	North_America	Atlantic_Ocean	-69.75	47.25	2098.4	539.7	272.1	9.1	159.5	8.4	2163.1	23.5	6.7	143.8	2.0	571	19	335	18	4539	49	14	301	4127	2213.93489898	2213.93489898	2213.93489898	4640185.93781	4640185.93781	4640185.93781
4340	GHAASBasin4340	South_America	Atlantic_Ocean	-66.25	-47.25	2098.4	0.1	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.5	0	0	0	0	0	0	0	0	0	-9999	-9999	-9999	0	0	0
4341	GHAASBasin4341	South_America	Atlantic_Ocean	-66.75	-47.25	2098.4	0.1	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0	-9999	-9999	-9999	0	0	0
4342	GHAASBasin4342	Asia	Pacific_Ocean	142.75	47.25	2098.4	566.4	129.0	18.6	178.6	10.1	2262.8	454.4	144.2	3100.5	317.3	271	39	375	21	4748	952	302	6498	664991	1551.66252094	1551.66252094	1551.66252094	3252129.32557	3252129.32557	3252129.32557
4343	GHAASBasin4343	Asia	Pacific_Ocean	142.25	47.25	2098.4	584.5	106.9	12.5	176.4	9.5	2331.4	372.7	110.5	2377.5	115.7	224	26	370	20	4892	781	232	4983	242533	1330.6135732	1330.6135732	1330.6135732	2788832.85767	2788832.85767	2788832.85767
4344	GHAASBasin4344	North_America	Atlantic_Ocean	-52.75	47.25	2098.4	0.1	0.0	2.0	2.5	0.3	0.0	0.0	0.0	0.0	0.0	0	4	5	1	0	0	0	0	0	2642.11230527	2642.11230527	2642.11230527	5537602.92169	5537602.92169	5537602.92169
4345	GHAASBasin4345	South_America	Atlantic_Ocean	-65.75	-47.25	2098.4	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	29.7427385054	29.7427385054	29.7427385054	62337.8027187	62337.8027187	62337.8027187
4346	GHAASBasin4346	South_America	Pacific_Ocean	-74.25	-47.25	2098.4	1137.4	38.9	16.7	344.6	18.4	4474.6	748.9	223.3	4799.2	251.5	82	35	723	39	9389	1570	468	10059	527194	5474.59664456	5474.59664456	5474.59664456	11474206.5708	11474206.5708	11474206.5708
4347	GHAASBasin4347	North_America	Arctic_Ocean	-95.75	80.25	2094.0	100.4	0.0	0.4	27.0	1.3	437.5	180.6	65.7	1415.0	285.9	0	1	56	3	916	378	137	2960	598083	22.3448940596	22.3448940596	22.3448940596	46736.5826048	46736.5826048	46736.5826048
4348	GHAASBasin4348	Asia	Arctic_Ocean	72.25	70.25	2089.2	266.6	40.8	2.3	75.1	3.7	1226.8	81.2	23.1	499.5	9.0	85	5	157	8	2563	169	48	1042	18760	559.092786492	559.092786492	559.092786492	1166714.85425	1166714.85425	1166714.85425
4349	GHAASBasin4349	Europe	Atlantic_Ocean	-3.75	47.75	2078.5	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	1066.75760132	1066.75760132	1066.75760132	2214588.78034	2214588.78034	2214588.78034
4350	GHAASBasin4350	North_America	Atlantic_Ocean	-70.75	47.75	2078.5	852.2	133.6	13.2	254.7	13.4	3335.6	28.5	8.1	173.7	2.0	278	28	529	28	6933	59	17	361	4087	2685.6710933	2685.6710933	2685.6710933	5575453.18969	5575453.18969	5575453.18969
4351	GHAASBasin4351	North_America	Atlantic_Ocean	-59.25	47.75	2078.5	1189.0	122.7	18.0	361.9	19.5	4577.0	514.1	148.4	3192.0	83.2	255	37	752	40	9513	1067	308	6627	172700	3840.7916987	3840.7916987	3840.7916987	7973483.56649	7973483.56649	7973483.56649
